,Unnamed: 0,id,comment_text,target
225,225,937322,Greetings....Of the whole list of destestables.......dear Doctor Price is the most dark Faustian one ....with that eletist fascist persona that will really damage the healthcare in this country!,0.3
226,226,5385809,"It is sad. 
I used to watch CNN since they were a GREAT source of news. Ever since they were sold they became as worthless as the rest. 
Thankfully, they have not sunk to faux news level, but still not worthwhile watching.",0.0
227,227,6128520,You don't think your WWIII comment is over the top?  Ummmmkaayyyyyy.  SMH,0.1666666666666666
228,228,6011058,"I know you and I see that but he might think a world without the US would be worth the price.  Anyway, all I am saying is expecting Kim Jong Un to see the world rationally (like certain other narcissistic world figures) might lead to faulty conclusions in predicting their actions.",0.0
229,229,1062907,"It is a new highend building - protesters need to find some other reason to stand around and do nothing 

Get a life !",0.1
230,230,5723062,I wish they had made an academic statement rather than a foozball statement,0.0
231,231,5429356,"Good one.  Lots of great advice for Millennials seeking work in ANY sector:

""...advises prospective (fill in job sector) to ""take anything they can get"" to gain experience. She recommends they ... apply for long-term contracts covering for (position) on leave until a permanent job opens up. Be prepared to move to a region where the job prospects are better...",0.0
232,232,558039,I'm so sure Rickerd Rynres knows f-all about any type of sport. He needs to join Holly. I doubt he's got a major internet comment left in him either.,0.0
233,233,5407263,"Is Lil Kim going to let Rodman get a ""real close"" look at the next nuke test?",0.0
234,234,951812,"What an absolutely ridiculous article ! ADN, how low can you go ?",0.6811594202898551
235,235,5752800,"Hey, low and behold, our NATO allies are the ones who are uncertain that they will honor the obligations of the treaty.  But no complaints from the libs on this.",0.0
236,236,848803,"He's the first PM ever elected in Canada by a ""marketing"" campaign.  We bought PM Trudeau like we buy a box of Kleenex (instead of tissue).",0.0
237,237,6316089,"We live in a Republic, not a Democracy sparky. Learn the difference. How very un-American of you not to know the difference. https://www.youtube.com/watch?v=boekaySShvY",0.1666666666666666
238,238,565156,"Nope...not at all what I said.  
Two incidents....in close proximity to each other that have possible remarkable bearing on each other.

It is interesting, isn't it?  That's all I've pointed out.",0.0
239,239,5209987,"But you have apparently NO problem discussing me behind my back, as it were.

Classic.",0.0
240,240,5167313,"I think next week it's the anti-vivesectionists, anti-vaxxers, and non-GMOers. 

To balance out the science group...",0.1666666666666666
241,241,6047710,"Is the privileged sector of South Africa completely happy to accept tax reductions and the goal of ""GDP growth"" in exchange for ownership of societal functions by multi-national corporations? 

Are we all going to pretend to forget that GDP growth is not even understood by Keynesian economists themselves to be reflective of wellbeing. Of course it makes sense that as Vietnam has transitioned from poverty it has gained in GDP. This is an implication of this transition. We should nevertheless not take this to mean that GDP growth should be our *goal* (as opposed to high levels of basic needs addressed, environmental health and our wellbeing). If GDP growth is the goal, then we see similar patterns as all the countries that set out on this trajectory a while ago, like the US: lobbying overtaking democratic function, wanton environmental destruction and an increasing wealth divide.

You'd think that in South Africa we'd have a greater understanding of the social importance of equality.",0.0
242,242,6151842,Nobody wants to see a pampered millionaire engage in social justice performance art...therefore watching the NFL is no longer enjoyable....gave up The Steelers after 43 years...,0.0
243,243,273249,"I sure do want him to stay in the race for the convention though he will never win even if he wins the nomination. What we've seen so far is mild compared to how he will react when Hillary Clinton puts the spurs to him in face to face debates. The RNC is going to be more entertaining than the pig world championship mud wrestling event. A three ring circus with clowns, pigs and idiot savants in every ring.",1.0
244,244,5198320,"Nice to see you admit there's something you don't understand, all other evidence to the contrary. And thanks for confirming your only qualification to make any of your previous observations is hubris.
There's plenty to criticize about Taggart's comments since his arrival, just not enough space to chronicle all of them. If we're going to take Taggart at his literal word, Herbert's main problem is his tendency toward quietude. His perceived inability to look off DBs may be another case of amateurish diagnosis. Let's see if reading his eyes shows up as part of the opponents' ""book"" on Herbert as a sophomore. The guys who face him every day in practice didn't have much success with that yesterday.
To motivate his guys through the summer, the coach lobbed the conditional threat fully aware it left him plenty of wiggle room. The quiet kid did OK letting his game speak for itself to his teammates last year.",0.0
